userId,tmdbId,rating
95,18086,4.0
95,10398,4.0
95,14429,3.0
95,9638,4.0
95,13824,5.0
95,226,4.0
95,24453,4.0
95,550,5.0
95,8649,3.0
95,5548,5.0
95,856,5.0
95,9481,4.0
95,16281,4.0
95,16288,3.0
95,1694,3.0
95,24831,3.0
95,957,5.0
95,21349,3.0
95,2668,5.0
95,2924,4.0
95,10402,4.0
95,624,4.0
95,10219,4.0
95,10493,4.0
95,11287,4.0
95,619,4.0
95,9374,4.0
95,11068,4.0
95,10206,4.0
95,10326,3.0
95,4234,3.0
95,1907,4.0
95,14181,4.0
95,2787,5.0
95,26827,2.0
95,462,5.0
95,9532,4.0
95,1880,3.0
95,801,3.0
95,13531,4.0
95,243,5.0
95,1700,5.0
95,10559,5.0
95,1359,3.0
95,98,5.0
95,9285,5.0
95,955,3.0
95,26953,4.0
95,15239,3.0
95,9659,5.0
95,11428,3.0
95,2123,4.0
95,16820,3.0
95,36657,5.0
95,9383,2.0
95,26515,3.0
95,13567,3.0
95,8843,4.0
95,9651,2.0
95,9003,5.0
95,9064,4.0
95,1597,5.0
95,18498,2.0
95,71,4.0
95,9741,3.0
95,2609,4.0
95,2604,4.0
95,3981,3.0
95,10577,4.0
95,10873,4.0
95,26477,4.0
95,90,4.0
95,764,5.0
95,580,3.0
95,1547,5.0
95,13509,4.0
95,22915,5.0
95,9740,4.0
95,4587,4.0
95,11607,4.0
95,23730,3.0
95,12484,3.0
95,1406,5.0
95,1089,5.0
95,9799,5.0
95,9599,4.0
95,23752,4.0
95,10141,5.0
95,5680,4.0
95,20443,3.0
95,13704,5.0
95,33172,3.0
95,29095,4.0
95,14372,4.0
95,8867,2.0
95,11467,3.0
95,25155,4.0
95,249,5.0
95,11342,4.0
95,27813,3.0
95,9880,4.0
95,2770,4.0
95,2294,4.0
95,768,4.0
95,15983,2.0
95,120,5.0
95,11857,5.0
95,150,3.0
95,20009,3.0
95,11528,3.0
95,39578,4.0
95,15647,4.0
95,11590,4.0
95,2565,3.0
95,12154,4.0
95,11630,3.0
95,26725,2.0
95,17168,3.0
95,5203,4.0
95,557,4.0
95,1894,5.0
95,2022,3.0
96,9909,2.5
96,629,4.0
96,278,2.0
96,424,3.5
96,275,4.0
96,1592,3.0
96,9100,3.0
96,935,5.0
96,426,5.0
96,567,5.0
96,3078,5.0
96,213,5.0
96,239,4.5
96,289,5.0
96,963,5.0
96,599,5.0
96,15,5.0
96,705,5.0
96,303,4.5
96,3085,5.0
96,488,5.0
96,475,3.0
96,702,4.0
96,1092,5.0
96,539,5.0
96,343,4.0
96,9665,3.5
96,37247,4.0
96,829,5.0
96,982,4.0
96,910,5.0
96,2640,4.0
96,2118,4.0
96,586,2.5
96,1389,4.0
96,845,3.0
96,940,5.0
96,2028,3.0
96,4518,3.0
96,104,3.0
96,14,2.5
96,226,4.0
96,996,5.0
96,592,2.5
96,25364,4.5
96,195,5.0
96,77,5.0
96,37257,4.0
96,32499,5.0
96,64,3.0
96,14667,3.0
96,14675,5.0
96,17057,5.0
96,11898,5.0
96,3112,5.0
96,17687,4.0
96,827,5.0
96,38,4.0
96,5511,4.0
96,14589,4.0
96,14554,4.5
96,1786,4.5
96,23522,3.0
96,16703,4.0
96,16274,5.0
96,29884,4.0
96,33115,5.0
96,31713,4.0
96,27030,5.0
96,582,3.0
96,148,4.0
96,1417,3.5
96,1422,4.0
96,2252,4.0
96,4566,4.0
96,7326,3.5
97,862,1.0
97,63,4.5
97,629,5.0
97,197,1.0
97,2292,3.5
97,101,2.0
97,680,4.0
97,278,4.5
97,13,2.5
97,8587,1.5
97,329,2.5
97,424,1.5
97,78,4.0
97,812,0.5
97,280,2.0
97,274,3.5
97,10020,1.5
97,114,2.0
97,275,4.0
97,935,4.0
97,238,3.0
97,872,4.5
97,567,3.5
97,213,2.0
97,289,1.5
97,15,4.0
97,705,4.0
97,562,1.5
97,475,2.5
97,88,2.0
97,500,2.0
97,762,4.0
97,510,2.5
97,1891,4.5
97,2493,4.5
97,85,3.5
97,679,2.0
97,429,4.5
97,389,4.5
97,947,3.0
97,595,3.5
97,28,3.5
97,1892,4.0
97,1092,4.0
97,769,3.0
97,539,2.5
97,240,2.5
97,1578,2.0
97,218,2.0
97,5925,4.0
97,137,1.5
97,982,4.0
97,105,2.5
97,11031,4.0
97,89,3.0
97,578,1.5
97,18,3.5
97,607,2.5
97,597,0.5
97,115,4.0
97,1878,3.5
97,9552,0.5
97,941,3.0
97,346,4.0
97,857,1.0
97,637,4.5
97,11545,4.0
97,1542,4.0
97,100,3.5
97,603,2.5
97,620,2.5
97,2280,1.0
97,9377,1.5
97,550,1.5
97,492,3.5
97,957,3.5
97,8872,3.0
97,8469,1.5
97,840,3.0
97,106,1.0
97,11977,1.5
97,98,0.5
97,37136,3.5
97,13785,5.0
97,77,3.0
97,9398,4.0
97,141,5.0
97,194,4.5
97,9428,3.5
97,129,4.0
97,2757,2.5
97,7299,2.0
97,121,2.5
97,8392,4.0
97,153,4.0
97,1584,4.0
97,122,3.0
97,38,3.5
97,8193,3.5
97,8699,4.0
97,401,1.5
97,9675,3.0
97,4553,1.5
97,421,5.0
97,4935,3.5
97,7453,3.5
97,787,2.0
97,308,3.0
97,6957,3.5
97,388,4.5
97,582,4.5
97,773,5.0
97,9718,3.0
97,1262,4.5
97,1417,1.5
97,1422,2.0
97,8363,4.0
97,4538,4.5
97,6977,4.0
97,7326,4.0
97,7345,4.5
97,155,2.0
97,9870,1.5
97,10189,4.0
97,10315,4.0
97,49026,1.0
97,83666,3.5
97,190859,1.0
98,11862,3.0
98,9603,3.0
98,680,4.5
98,2064,3.5
98,13,4.5
98,712,3.5
98,114,5.0
98,9100,5.0
98,164,5.0
98,770,3.5
98,2493,4.5
98,85,5.0
98,766,5.0
98,765,4.0
98,18,5.0
98,8874,5.0
98,489,5.0
98,597,5.0
98,115,5.0
98,13597,4.0
98,15144,5.0
98,847,2.5
98,2657,5.0
98,4951,5.0
98,9451,3.5
98,564,5.0
98,4806,5.0
98,745,4.0
98,14,2.5
98,2668,3.0
98,392,5.0
98,634,5.0
98,8835,5.0
98,141,4.0
98,11529,5.0
98,7303,3.0
98,9919,3.5
98,1996,3.0
98,10330,4.0
98,24,5.0
98,34456,5.0
98,11820,5.0
98,393,5.0
98,10096,5.0
98,652,3.0
98,809,5.0
98,29353,5.0
98,11036,5.0
98,747,5.0
98,9801,5.0
98,43595,5.0
98,8488,5.0
98,350,4.0
98,6615,3.5
98,6557,5.0
98,14574,5.0
98,14160,3.5
98,19908,5.0
98,16523,1.5
98,27205,3.5
98,12444,5.0
98,41630,5.0
98,50646,5.0
98,50014,5.0
98,101299,2.0
98,106646,4.5
98,177572,5.0
98,293660,5.0
98,329833,3.0
98,58431,3.0
98,387893,5.0
99,862,4.0
99,8844,2.0
99,4584,3.0
99,17015,3.0
99,9603,4.0
99,807,1.0
99,629,4.0
99,688,3.0
99,197,3.0
99,649,3.0
99,10329,2.0
99,10428,2.0
99,9804,2.0
99,680,3.0
99,2164,1.0
99,278,5.0
99,13,5.0
99,712,5.0
99,854,3.0
99,1637,4.0
99,36955,2.0
99,1634,1.0
99,5503,4.0
99,10612,3.0
99,329,4.0
99,11971,3.0
99,713,5.0
99,424,4.0
99,9607,1.0
99,812,3.0
99,274,4.0
99,10020,5.0
99,10895,4.0
99,275,5.0
99,10684,4.0
99,,5.0
99,9802,2.0
99,664,3.0
99,935,4.0
99,3573,4.0
99,981,4.0
99,872,4.0
99,2769,3.0
99,164,3.0
99,426,5.0
99,567,4.0
99,213,4.0
99,284,3.0
99,289,5.0
99,963,4.0
99,11113,4.0
99,909,5.0
99,15,4.0
99,62,3.0
99,223,4.0
99,3085,4.0
99,1585,5.0
99,10331,4.0
99,488,5.0
99,22660,4.0
99,31102,2.0
99,15944,2.0
99,18444,1.0
99,173,2.0
99,11224,3.0
99,9078,2.0
99,433,5.0
99,11360,3.0
99,12092,3.0
99,15121,3.0
99,11575,2.0
99,475,4.0
99,221,4.0
99,409,3.0
99,947,5.0
99,595,4.0
99,1892,4.0
99,539,3.0
99,387,5.0
99,37247,3.0
99,826,4.0
99,903,4.0
99,756,3.0
99,910,3.0
99,642,5.0
99,571,4.0
99,8851,2.0
99,12498,3.0
99,9390,3.0
99,607,3.0
99,4421,2.0
99,2142,3.0
99,10336,1.0
99,2118,5.0
99,978,5.0
99,14905,4.0
99,563,1.0
99,597,5.0
99,115,3.0
99,9410,4.0
99,2666,4.0
99,11003,3.0
99,846,4.0
99,11551,3.0
99,17661,3.0
99,654,4.0
99,1725,4.0
99,5769,4.0
99,874,3.0
99,10633,4.0
99,17917,2.0
99,3116,4.0
99,9342,3.0
99,17984,1.0
99,3170,4.0
99,857,4.0
99,907,5.0
99,10340,4.0
99,12230,3.0
99,10249,2.0
99,10882,4.0
99,13850,4.0
99,10419,2.0
99,8688,1.0
99,396,2.0
99,16081,1.0
99,18331,1.0
99,805,3.0
99,637,4.0
99,9487,4.0
99,10223,5.0
99,200,2.0
99,1934,3.0
99,9489,3.0
99,8741,5.0
99,10368,3.0
99,46992,4.0
99,871,1.0
99,9535,3.0
99,16520,3.0
99,9451,5.0
99,11779,4.0
99,37135,3.0
99,104,5.0
99,10386,2.0
99,39780,3.0
99,14578,2.0
99,14,5.0
99,226,5.0
99,10388,4.0
99,550,3.0
99,404,2.0
99,492,4.0
99,20024,3.0
99,9684,4.0
99,497,4.0
99,334,5.0
99,1850,2.0
99,3558,2.0
99,14181,2.0
99,462,4.0
99,98,1.0
99,2123,4.0
99,12706,3.0
99,786,3.0
99,16,5.0
99,13785,3.0
99,1597,2.0
99,71,4.0
99,146,4.0
99,392,4.0
99,711,3.0
99,8358,3.0
99,134,3.0
99,11973,2.0
99,1900,5.0
99,77,4.0
99,634,4.0
99,9301,5.0
99,1548,5.0
99,10778,4.0
99,194,5.0
99,120,5.0
99,453,5.0
99,5279,4.0
99,557,4.0
99,121,4.0
99,1574,5.0
100,862,4.0
100,15602,4.0
100,949,3.0
100,11860,3.0
100,451,4.0
100,63,5.0
100,11448,3.0
100,2054,3.0
100,10534,3.0
100,13997,2.0
100,9208,3.0
100,9101,3.0
100,11000,3.0
100,275,4.0
100,954,3.0
100,10539,3.0
100,8866,3.0
100,9802,3.0
100,664,3.0
100,532,4.0
100,602,3.0
100,9268,3.0
100,9294,4.0
100,252,5.0
100,199,4.0
101,9737,3.5
101,8068,2.5
101,9886,2.5
101,9348,3.5
101,11,4.0
101,2636,2.0
101,278,4.0
101,36593,2.5
101,5503,3.5
101,8005,2.5
101,424,4.5
101,78,4.0
101,280,4.5
101,9879,2.5
101,562,3.5
101,1891,4.5
101,85,5.0
101,679,4.5
101,1892,4.5
101,348,3.5
101,218,3.5
101,105,4.5
101,89,4.5
101,154,4.5
101,168,4.5
101,1669,4.0
101,846,3.0
101,941,3.5
101,942,4.0
101,346,4.0
101,857,4.5
101,881,3.5
101,10377,2.5
101,9798,4.0
101,603,4.5
101,6488,3.0
101,620,3.5
101,11353,3.0
101,497,4.0
101,840,4.0
101,106,3.5
101,120,5.0
101,121,5.0
101,122,4.5
101,14571,4.0
101,206216,4.5
101,272,5.0
101,388,4.0
101,2503,4.0
101,69315,4.0
101,155,5.0
101,17431,4.0
101,13475,4.5
101,17654,4.5
101,27205,5.0
102,10858,4.0
102,451,4.0
102,17015,4.0
102,9598,4.0
102,47018,4.0
102,687,4.0
102,139405,1.0
102,577,4.0
102,807,4.0
102,629,4.0
102,11448,4.0
102,11010,4.0
102,755,2.0
102,27526,4.0
102,9283,2.0
102,103,5.0
102,16934,4.0
102,2074,4.0
102,10474,4.0
102,568,4.0
102,20649,4.0
102,26564,5.0
102,10149,4.0
102,36834,4.0
102,1909,4.0
102,522,4.0
102,14275,5.0
102,1024,5.0
102,628,3.0
102,11,5.0
102,9587,3.0
102,11318,4.0
102,8438,4.0
102,680,4.0
102,11450,4.0
102,12106,4.0
102,14334,2.0
102,278,3.0
102,32636,4.0
102,1587,5.0
102,236,4.0
102,2759,4.0
102,12635,3.0
102,11382,4.0
102,34152,4.0
102,10395,3.0
102,2758,3.0
102,16771,4.0
102,9350,4.0
102,9571,4.0
102,5503,3.0
102,11934,5.0
102,9386,3.0
102,10440,4.0
102,21450,4.0
102,9300,3.0
102,9559,3.0
102,9800,2.0
102,424,4.0
102,14291,4.0
102,11592,4.0
102,695,4.0
102,23210,4.0
102,78,4.0
102,20967,4.0
102,9479,4.0
102,319,3.0
102,26408,4.0
102,11446,5.0
102,17600,4.0
102,32562,4.0
102,581,2.0
102,268,4.0
102,274,4.0
102,408,5.0
102,10895,4.0
102,576,5.0
102,275,5.0
102,10112,4.0
102,10539,5.0
102,532,4.0
102,935,5.0
102,26890,4.0
102,627,4.0
102,602,2.0
102,10779,3.0
102,26748,4.0
102,9294,3.0
102,238,5.0
102,981,5.0
102,872,5.0
102,164,4.0
102,426,5.0
102,567,5.0
102,3078,4.0
102,213,5.0
102,284,4.0
102,239,4.0
102,289,5.0
102,963,4.0
102,11113,5.0
102,909,4.0
102,630,4.0
102,770,5.0
102,31044,4.0
102,599,5.0
102,15,5.0
102,62,5.0
102,705,5.0
102,22490,4.0
102,223,4.0
102,303,5.0
102,4174,4.0
102,3080,4.0
102,1712,5.0
102,220,4.0
102,3529,5.0
102,1585,5.0
102,3083,4.0
102,900,4.0
102,260,4.0
102,10331,5.0
102,488,4.0
102,261,4.0
102,32574,5.0
102,39940,4.0
102,18203,4.0
102,14821,3.0
102,14136,4.0
102,22660,5.0
102,173,4.0
102,433,5.0
102,11360,5.0
102,15121,5.0
102,562,4.0
102,10938,4.0
102,9716,5.0
102,819,2.0
102,252,4.0
102,11561,4.0
102,11302,4.0
102,623,5.0
102,583,4.0
102,12614,4.0
102,21711,4.0
102,475,4.0
102,521,5.0
102,500,4.0
102,792,2.0
102,10537,3.0
102,11386,4.0
102,9504,4.0
102,15764,4.0
102,601,4.0
102,221,4.0
102,702,5.0
102,1630,4.0
102,11816,4.0
102,11843,5.0
102,790,4.0
102,4480,4.0
102,4481,4.0
102,762,5.0
102,10548,4.0
102,531,4.0
102,10608,4.0
102,11216,4.0
102,7452,5.0
102,892,5.0
102,975,5.0
102,18129,5.0
102,10161,4.0
102,1412,4.0
102,10409,3.0
102,14285,4.0
102,31225,5.0
102,510,4.0
102,1891,5.0
102,2493,5.0
102,85,4.0
102,679,5.0
102,429,5.0
102,389,4.0
102,947,5.0
102,595,5.0
102,28,5.0
102,335,5.0
102,1892,3.0
102,144,5.0
102,1092,5.0
102,769,5.0
102,348,4.0
102,11645,5.0
102,10835,5.0
102,539,5.0
102,525,4.0
102,240,5.0
102,600,5.0
102,10705,4.0
102,279,4.0
102,311,5.0
102,1578,5.0
102,703,5.0
102,9549,4.0
102,387,5.0
102,9277,4.0
102,343,4.0
102,490,4.0
102,11235,4.0
102,218,4.0
102,9665,4.0
102,18971,4.0
102,696,5.0
102,379,5.0
102,207,3.0
102,37247,5.0
102,1480,5.0
102,9322,4.0
102,826,4.0
102,422,5.0
102,829,5.0
102,828,5.0
102,3063,4.0
102,694,5.0
102,235,4.0
102,832,5.0
102,5925,4.0
102,11778,5.0
102,4485,4.0
102,137,5.0
102,33,5.0
102,982,5.0
102,8428,3.0
102,105,3.0
102,11202,5.0
102,1554,4.0
102,903,5.0
102,3034,4.0
102,339,4.0
102,914,5.0
102,756,4.0
102,288,5.0
102,910,5.0
102,2640,4.0
102,665,4.0
102,11031,5.0
102,11314,4.0
102,10322,5.0
102,783,5.0
102,11257,4.0
102,625,4.0
102,8816,4.0
102,2323,3.0
102,642,5.0
102,639,3.0
102,8077,3.0
102,814,4.0
102,27214,2.0
102,11449,4.0
102,571,5.0
102,6114,3.0
102,229,5.0
102,13549,4.0
102,9529,3.0
102,7340,5.0
102,6217,3.0
102,377,5.0
102,653,4.0
102,794,5.0
102,7863,4.0
102,12498,3.0
102,17204,5.0
102,20539,4.0
102,154,4.0
102,364,2.0
102,621,4.0
102,168535,4.0
102,578,4.0
102,17692,2.0
102,9390,2.0
102,378,4.0
102,3179,4.0
102,4232,4.0
102,10549,5.0
102,74239,5.0
102,16448,5.0
102,9366,4.0
102,9977,4.0
102,816,4.0
102,64802,4.0
102,26422,4.0
102,686,2.0
102,14585,2.0
102,1669,3.0
102,468,4.0
102,2118,5.0
102,3597,2.0
102,33344,5.0
102,10890,4.0
102,4995,4.0
102,8078,4.0
102,2639,4.0
102,489,2.0
102,4233,4.0
102,10217,4.0
102,184,4.0
102,115,5.0
102,27103,4.0
102,320011,4.0
102,21736,4.0
102,16980,4.0
102,12488,4.0
102,13907,2.0
102,9452,4.0
102,1878,3.0
102,9715,1.0
102,15037,2.0
102,544,3.0
102,10513,5.0
102,143,4.0
102,33680,4.0
102,12311,4.0
102,887,5.0
102,23383,4.0
102,11426,5.0
102,654,5.0
102,15919,4.0
102,1725,5.0
102,10633,5.0
102,3116,5.0
102,1051,5.0
102,1366,5.0
102,12102,4.0
102,16619,4.0
102,9443,4.0
102,11050,4.0
102,746,5.0
102,380,4.0
102,403,3.0
102,13820,4.0
102,15389,5.0
102,2108,4.0
102,10014,4.0
102,4488,5.0
102,948,4.0
102,36599,4.0
102,609,4.0
102,9552,5.0
102,11587,3.0
102,941,2.0
102,942,2.0
102,927,2.0
102,19,4.0
102,16084,4.0
102,3170,4.0
102,346,4.0
102,859,4.0
102,841,4.0
102,242,2.0
102,18887,3.0
102,1779,4.0
102,10849,4.0
102,907,4.0
102,5961,5.0
102,47908,4.0
102,42121,4.0
102,11911,4.0
102,793,5.0
102,9325,4.0
102,10340,4.0
102,12230,4.0
102,10693,4.0
102,11335,4.0
102,11319,4.0
102,24808,4.0
102,13850,5.0
102,2619,4.0
102,97,3.0
102,11675,3.0
102,6471,4.0
102,9442,3.0
102,13697,2.0
102,11336,4.0
102,10489,2.0
102,2907,4.0
102,23954,5.0
102,396,5.0
102,16081,4.0
102,15171,5.0
102,11837,4.0
102,11639,3.0
102,15144,3.0
102,11522,3.0
102,11557,3.0
102,805,5.0
102,2182,4.0
102,4011,4.0
102,845,5.0
102,847,3.0
102,117,4.0
102,13321,4.0
102,21734,4.0
102,940,4.0
102,31930,4.0
102,2760,4.0
102,21873,1.0
102,12626,3.0
102,2028,4.0
102,881,4.0
102,11855,4.0
102,10403,4.0
102,11337,4.0
102,162,4.0
102,30197,5.0
102,10156,4.0
102,3121,5.0
102,1890,3.0
102,1955,5.0
102,10683,5.0
102,2657,3.0
102,3033,4.0
102,4518,4.0
102,11893,4.0
102,123056,3.0
102,19426,5.0
102,12560,3.0
102,9466,4.0
102,692,5.0
102,24018,4.0
102,244,4.0
102,10730,3.0
102,10223,4.0
102,11545,4.0
102,1934,4.0
102,110643,3.0
102,9326,3.0
102,10328,3.0
102,1885,3.0
102,5825,3.0
102,31662,4.0
102,24086,3.0
102,11815,5.0
102,9426,3.0
102,30497,5.0
102,8769,3.0
102,10671,4.0
102,5919,4.0
102,2362,4.0
102,796,1.0
102,7341,1.0
102,9451,4.0
102,8592,3.0
102,1893,4.0
102,15660,4.0
102,138,4.0
102,36685,5.0
102,8974,4.0
102,11549,5.0
102,1090,3.0
102,817,4.0
102,104,4.0
102,10279,3.0
102,2667,3.0
102,345,4.0
102,620,4.0
102,2978,2.0
102,33430,4.0
102,247,5.0
102,967,4.0
102,802,5.0
102,3175,4.0
102,147,4.0
102,11120,4.0
102,873,4.0
102,10776,4.0
102,24452,4.0
102,31924,4.0
102,30890,4.0
102,3526,4.0
102,745,4.0
102,912,4.0
102,12185,4.0
102,25319,4.0
102,813,4.0
102,9406,4.0
102,11153,4.0
102,2280,3.0
102,850,4.0
102,141489,4.0
102,21719,4.0
102,26522,4.0
102,12105,4.0
102,14,5.0
102,24128,3.0
102,704,3.0
102,24153,4.0
102,10669,4.0
102,11527,3.0
102,24071,4.0
102,6415,4.0
102,10576,2.0
102,9346,4.0
102,14412,4.0
102,9377,4.0
102,11541,4.0
102,2457,5.0
102,11901,4.0
102,4929,4.0
102,8416,5.0
102,11054,4.0
102,18254,5.0
102,16642,5.0
102,1654,5.0
102,658,4.0
102,657,4.0
102,646,4.0
102,391,5.0
102,404,4.0
102,36819,4.0
102,9343,5.0
102,11562,5.0
102,856,3.0
102,660,4.0
102,492,4.0
102,9008,4.0
102,14242,5.0
102,28145,4.0
102,1694,4.0
102,476,4.0
102,961,5.0
102,11040,4.0
102,1621,3.0
102,11663,3.0
102,13485,4.0
102,9289,5.0
102,11165,4.0
102,4203,4.0
102,24226,4.0
102,29154,3.0
102,2039,4.0
102,2668,4.0
102,11787,5.0
102,5156,4.0
102,29005,5.0
102,596,5.0
102,11393,4.0
102,9684,4.0
102,9586,3.0
102,777,5.0
102,32274,4.0
102,497,2.0
102,25188,5.0
102,46435,4.0
102,624,5.0
102,26578,3.0
102,1213,2.0
102,10397,2.0
102,632,4.0
102,5924,4.0
102,26617,4.0
102,10493,4.0
102,13342,4.0
102,47620,4.0
102,33078,4.0
102,16672,4.0
102,1883,4.0
102,7305,4.0
102,24735,3.0
102,8872,3.0
102,11287,4.0
102,1923,3.0
102,10206,4.0
102,11782,4.0
102,10086,4.0
102,4234,3.0
102,1907,2.0
102,2069,2.0
102,901,5.0
102,25010,2.0
102,11004,2.0
102,25166,2.0
102,14271,2.0
102,19958,4.0
102,11296,3.0
102,29478,4.0
102,2067,1.0
102,12186,4.0
102,5693,4.0
102,287,3.0
102,968,5.0
102,838,4.0
102,3114,5.0
102,820,3.0
102,11176,4.0
102,462,2.0
102,1541,4.0
102,17443,4.0
102,8469,3.0
102,27995,4.0
102,925,5.0
102,1713,4.0
102,30547,4.0
102,996,5.0
102,1880,2.0
102,801,3.0
102,1879,5.0
102,9960,4.0
102,3082,5.0
102,990,4.0
102,1908,4.0
102,840,4.0
102,16620,3.0
102,526,4.0
102,243,4.0
102,11478,1.0
102,1700,4.0
102,593,5.0
102,10774,5.0
102,10747,5.0
102,20697,1.0
102,17339,4.0
102,11305,4.0
102,1552,2.0
102,10333,2.0
102,11027,4.0
102,10557,3.0
102,13776,4.0
102,26291,4.0
102,10784,4.0
102,10242,5.0
102,27857,4.0
102,16347,4.0
102,4825,5.0
102,11654,5.0
102,10518,5.0
102,11977,4.0
102,889,2.0
102,10564,3.0
102,15723,4.0
102,50627,4.0
102,38925,4.0
102,13105,3.0
102,31516,5.0
102,5683,4.0
102,113279,4.0
102,12518,4.0
102,10569,4.0
102,668,4.0
102,691,4.0
102,682,4.0
102,10102,5.0
102,6003,4.0
102,11072,4.0
102,13368,4.0
102,985,5.0
102,541,4.0
102,21137,4.0
102,36724,4.0
102,938,4.0
102,11368,5.0
102,2075,4.0
102,865,3.0
102,26889,4.0
102,9659,4.0
102,8810,4.0
102,9355,3.0
102,635,3.0
102,11495,3.0
102,31657,4.0
102,482,4.0
102,592,5.0
102,14328,4.0
102,32047,4.0
102,9040,5.0
102,6978,3.0
102,3133,5.0
102,643,4.0
102,651,5.0
103,902,5.0
103,63,5.0
103,807,4.5
103,11859,1.0
103,9348,1.5
103,101,4.5
103,11667,1.0
103,5550,1.0
103,78,4.5
103,280,3.0
103,268,3.0
103,274,5.0
103,3065,4.0
103,21588,4.0
103,664,2.5
103,9323,4.5
103,627,4.5
103,602,2.0
103,9303,4.5
103,10163,1.0
103,744,2.0
103,1103,2.5
103,68,4.0
103,679,4.0
103,348,5.0
103,766,3.5
103,218,4.0
103,763,3.5
103,9964,3.0
103,765,4.5
103,149,3.5
103,8077,3.0
103,6114,3.5
103,8845,1.5
103,17692,1.0
103,18,4.0
103,1701,2.0
103,415,1.5
103,607,3.0
103,686,3.5
103,8854,1.0
103,1813,3.5
103,782,3.5
103,563,4.0
103,8078,1.5
103,597,3.0
103,617,2.0
103,841,1.5
103,431,4.0
103,73,4.5
103,10303,3.0
103,10350,1.0
103,603,4.0
103,1844,3.0
103,8487,2.0
103,14,4.0
103,861,3.5
103,550,5.0
103,5548,3.0
103,957,4.0
103,926,4.0
103,106,3.5
103,98,4.0
103,169,2.0
103,36657,4.0
103,8843,3.0
103,764,3.5
103,77,4.5
103,644,4.0
103,15267,4.0
103,1018,5.0
103,671,4.0
103,194,5.0
103,557,4.0
103,180,4.0
103,9357,3.5
103,31278,1.0
103,672,4.0
103,2671,4.5
103,36658,4.0
103,170,4.0
103,10881,4.0
103,14282,3.0
103,24,5.0
103,8010,1.5
103,3176,5.0
103,79,4.5
103,9696,4.5
103,393,5.0
103,11864,2.0
103,12205,4.5
103,10355,3.5
103,823,4.0
103,558,3.5
104,197,4.5
104,568,4.0
104,11,4.0
104,101,4.5
104,680,4.0
104,278,5.0
104,280,5.0
104,9802,4.5
104,562,4.0
104,1891,3.5
104,754,3.5
104,603,3.5
104,98,4.0
104,120,4.0
104,453,4.0
104,2110,3.5
104,121,5.0
104,3131,4.0
104,604,3.5
104,22,4.5
104,277,4.0
104,122,4.0
104,652,3.5
104,2789,3.5
104,558,4.0
104,2048,4.0
104,2059,3.5
104,206216,3.5
104,272,4.5
104,834,3.5
104,1402,4.0
104,1381,4.5
104,1124,4.0
104,1271,4.0
104,285,3.5
104,1571,4.0
104,11253,3.5
104,155,4.5
104,1726,4.5
104,10681,4.5
104,13223,4.0
104,4922,4.0
104,12437,3.5
104,13475,4.0
104,17654,4.0
104,19898,3.5
104,19908,4.5
104,19995,4.5
104,10528,4.0
104,11324,4.5
104,10191,4.5
104,10138,4.0
104,27205,4.5
104,23631,4.0
104,20526,3.0
104,51876,4.5
104,20993,4.0
104,51497,4.0
104,1771,3.5
104,61791,4.0
104,24428,4.5
104,49026,4.5
104,77338,4.5
104,41154,3.5
104,68726,4.0
104,76338,3.5
104,57158,4.0
104,157336,4.5
104,127585,4.0
104,156022,3.0
104,210577,4.0
104,118340,5.0
104,177572,4.5
104,76341,4.5
104,99861,4.5
104,256591,3.5
105,949,3.0
105,710,3.5
105,9087,3.5
105,524,5.0
105,9273,2.0
105,8012,3.5
105,1710,2.5
105,451,4.0
105,63,4.0
105,687,3.0
105,807,4.0
105,629,4.5
105,11448,4.0
105,9208,2.5
105,9614,3.5
105,688,3.5
105,197,3.5
105,103,4.0
105,568,3.0
105,11780,3.5
105,414,3.0
105,8512,4.0
105,1572,3.5
105,6520,2.0
105,9482,2.0
105,9348,2.5
105,281,4.0
105,9804,2.5
105,628,3.5
105,11,3.0
105,11318,3.5
105,241,3.5
105,527,2.5
105,6950,3.5
105,101,4.0
105,680,4.0
105,11450,3.0
105,3586,2.0
105,2164,3.0
105,278,3.0
105,2064,3.0
105,3049,3.0
105,11382,3.5
105,9331,3.0
105,13,3.0
105,712,4.0
105,8587,3.5
105,854,3.5
105,9359,3.0
105,36593,3.0
105,1637,3.0
105,36955,3.5
105,10449,2.5
105,10395,4.0
105,12160,3.0
105,2758,3.0
105,306,2.5
105,18215,3.0
105,6075,4.0
105,11310,1.5
105,9350,3.5
105,9612,2.5
105,11566,3.0
105,9739,3.5
105,37233,3.5
105,5503,3.5
105,35588,3.0
105,2087,3.0
105,10612,3.0
105,11934,4.0
105,9386,3.5
105,329,3.0
105,10909,3.5
105,11971,2.5
105,788,3.0
105,9800,3.5
105,713,4.0
105,10412,3.5
105,695,4.0
105,858,3.0
105,78,4.0
105,319,3.5
105,771,3.0
105,251,3.5
105,280,3.5
105,581,3.0
105,268,4.0
105,274,4.0
105,114,3.5
105,275,4.0
105,954,3.0
105,8840,4.0
105,27281,2.5
105,9802,3.0
105,664,2.5
105,9879,3.5
105,627,4.0
105,602,2.5
105,9894,2.5
105,11543,4.0
105,9327,2.5
105,3595,3.0
105,10478,2.5
105,238,4.5
105,9303,3.5
105,289,3.5
105,15,4.0
105,9333,3.0
105,864,3.0
105,8367,3.0
105,562,4.0
105,11412,4.0
105,9716,2.5
